,isbn,cover
19,9789573900894,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTJ1DSWQSflksJwk2vRql_23msjKRAnD9Du9A&s
20,9789573900702,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSCL4UDhQoivV-2_AS0_y5DWKU5QYUiG-5sYA&s
21,9789576456831,https://im2.book.com.tw/image/getImage?i=https://www.books.com.tw/img/001/099/36/0010993620_bc_01.jpg&v=6684d4c2k&w=375&h=375
22,9789579016018,https://i2.momoshop.com.tw/1721724025/goodsimg/0013/077/791/13077791_O_m.webp
23,9789867415851,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR-vwjclw8brg2CYralg4Tn41VAXYskFN6I1A&s
24,9789861205786,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRe4-RPRb1jaL_c5Fm0c6tNITmEPpfwSHCuCA&s
25,9789571326276,https://im1.book.com.tw/image/getImage?i=https://www.books.com.tw/img/001/007/05/0010070598.jpg&v=3c61931ak&w=375&h=375
26,9789571319131,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTEh3tuxiacgo5Sy8R84KbkNd-F8Oxw6YTubg&s
27,9789629731908,https://im1.book.com.tw/image/getImage?i=https://www.books.com.tw/img/001/096/41/0010964128.jpg&v=64bfa490k&w=375&h=375
28,9789629730628,https://im1.book.com.tw/image/getImage?i=https://www.books.com.tw/img/001/094/49/0010944938.jpg&v=639b0563k&w=375&h=375
29,9789629731540,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTM6JGFrgFwfeWhot4v1IG8B6OVoc7hdiYj6A&s
30,9789629732158,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSnr4cl_AvkbtUJRHSPfKSju8Asfe90nkxX1w&s
31,9789629731069,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR-EE_EzLxmpBfRclQHk_NdHcXPfJ_o-diZPA&s
32,9789867793348,https://im1.book.com.tw/image/getImage?i=https://www.books.com.tw/img/001/071/02/0010710212.jpg&v=56ebe6bdk&w=375&h=375
33,9789867793287,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQXxAoZNth2fMSCbUlxRqxtaAKr-KzZNk6vfQ&s
34,9789867793225,https://im2.book.com.tw/image/getImage?i=https://www.books.com.tw/img/001/083/69/0010836961.jpg&v=5daa8e7dk&w=375&h=375
35,9789867793188,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRigT15vvDWca5gu38UX9Smk4JpFmAly5oZpw&s
36,9789578635890,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSbHmVouKjz-WY-5YqMQLQz7W44Sla_HeKAFw&s
37,9789578635906,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTDRyvCZXFhj9cJylu62LHLZRGSAUibDxjAAA&s
38,9789575698218,https://im2.book.com.tw/image/getImage?i=https://www.books.com.tw/img/001/020/00/0010200045.jpg&v=3d72eb98k&w=375&h=375
39,9789575698225,https://im2.book.com.tw/image/getImage?i=https://www.books.com.tw/img/001/096/42/0010964205.jpg&v=64c0f607k&w=375&h=375
40,9789575698232,https://im1.book.com.tw/image/getImage?i=https://www.books.com.tw/img/001/094/96/0010949670.jpg&v=63e62bf8k&w=375&h=375
41,9789575698249,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSWsPyBKADd4ze1zOqzsjJtQo04rYb9KjPfXg&s
42,9789864453290,https://www.govbooks.com.tw/bookpic/9789864453290_01.jpg
43,9789864453320,https://www.govbooks.com.tw/bookpic/9789864453320_01.jpg
44,9789571034034,https://s.eslite.com/upload/product/o/2680203741009/ec140659.jpg
45,9789571032924,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSrvbqWKQEOGDkyjlQ3hyhoEyFnq4OhMy_KoA&s
46,9789571032757,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTIMnZ4dh8qgDsUFuir9iWE8a5kRhElndIeHw&s
47,9789866651618,https://cdnec.sanmin.com.tw/product_images/986/986665161.jpg
48,9789869041829,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSMKrSP6cDNtG5jzz_vft7XAR2ORCsR1QEbaQ&s
49,9789869041881,error
